,pct,year,BNFCode,BNFName,TotalItems,TotalCost
6620,09X,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,42.855039999999995
6621,99J,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,88,533.55959
6622,02M,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,38,186.43286999999998
6623,00X,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,82,349.05547
6624,05Y,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,61,240.66419
6625,03V,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,74,294.30138999999997
6626,04V,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,20.795070000000003
6627,00P,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,8,31.016949999999994
6628,00J,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,17.18537
6629,NVE,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,0.37159
6630,01W,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,595,2597.13065
6631,05R,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,259,1289.60296
6632,05X,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,26,150.01802
6633,07M,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,13,34.811299999999996
6634,07G,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,94.25934
6635,03N,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,117,516.76594
6636,00R,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,95,389.59931
6637,08R,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,25,130.78368999999998
6638,13T,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,19,218.15938
6639,01H,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,26,115.46104
6640,03F,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,25.746430000000004
6641,02N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,25.66649
6642,15M,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,111,612.63341
6643,07N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,132,720.84411
6644,10X,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,20,108.40866999999999
6645,13T,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,21,241.68666000000002
6646,10E,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,86,512.9049600000001
6647,03L,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,46,217.84864
6648,11N,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,79,549.5589
6649,02A,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,68,403.8986500000001
6650,05Q,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,16,101.28558000000001
6651,00P,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,18,105.98081
6652,00M,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,38.70047
6653,02T,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,8.59689
6654,06W,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,8.59689
6655,01T,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,78,256.69452
6656,08J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,47,351.36911000000003
6657,01Y,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,89,404.98720999999995
6658,09F,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,93,505.10554
6659,01K,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,154,824.42594
6660,07K,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,28,113.84492999999999
6661,01Y,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,20,81.88683999999999
6662,02H,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,37,216.1768
6663,01C,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,47,175.19585999999998
6664,07K,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,61.5268
6665,09X,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,55.815780000000004
6666,03W,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,74,459.6228499999999
6667,05N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,157,989.3086
6668,05Q,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,43,260.05009
6669,08D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,21,120.03644
6670,09W,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,60,309.34162999999995
6671,11X,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,25,154.4641
6672,05X,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,16,98.86521
6673,06D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,27.64998
6674,03Q,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,17.17697
6675,07W,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,51.386799999999994
6676,10J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,9,41.452450000000006
6677,99G,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,64.35274999999999
6678,06V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,16,68.52255
6679,08V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,52.71453
6680,03K,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,61.677719999999994
6681,01H,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,54,251.78540000000004
6682,06V,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,20,85.84469
6683,06T,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,55,268.95255000000003
6684,04K,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,17,75.32140999999999
6685,00Q,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,165,512.64087
6686,10R,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,22,140.65828999999997
6687,00L,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,46,201.63328000000004
6688,00N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,25.71839
6689,02H,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,122,695.1571699999998
6690,05V,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,10,42.92067999999999
6691,00J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,8,68.53501
6692,11A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,33,249.61704
6693,09W,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,18,107.48814000000002
6694,99N,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,27,120.36971
6695,08Y,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,20,109.75093000000001
6696,12D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,13.5092
6697,08Q,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,8.605080000000001
6698,00V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,317,1535.6852199999996
6699,08A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,192,568.2767899999999
6700,14Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,83,432.8438800000001
6701,02F,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,46,180.20731000000004
6702,09E,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,207,1218.88596
6703,99H,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,136,645.0127699999998
6704,06H,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,51,218.64899
6705,99N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,28,120.11918
6706,04F,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,34.6094
6707,00L,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,40,179.88873000000007
6708,09Y,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,69,548.43846
6709,12D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,10.863669999999999
6710,15A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,30.04572
6711,09Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,50,349.42726
6712,03V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,117,461.78020000000004
6713,04K,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,14,73.48818
6714,04G,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,304,1347.4208300000003
6715,04D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,36,163.16389
6716,05L,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,12,53.38480000000001
6717,12F,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,30.08501
6718,04C,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,22,151.51636000000002
6719,07W,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,38.633669999999995
6720,01D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,9.546610000000001
6721,06M,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,18,101.47569
6722,12F,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,8,102.79402999999999
6723,06H,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,49,210.50945000000004
6724,00J,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,51.51525999999999
6725,11N,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,17,171.81291
6726,02A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,287,1646.9360500000003
6727,08T,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,243,1027.0547199999999
6728,02Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,25.738129999999995
6729,05C,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,60,347.7918400000001
6730,03D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,59.28256999999999
6731,07N,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,35,188.24405
6732,01X,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,12,55.26927
6733,06M,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,62.41263
6734,08N,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,21,169.69223999999997
6735,04L,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,17.181330000000003
6736,03D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,8.60726
6737,00C,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,10,72.8258
6738,05H,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,113,494.36740000000003
6739,05D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,33,139.50837
6740,01X,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,42,182.67389000000003
6741,07P,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,10,42.98737
6742,05G,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,16,69.34098999999999
6743,01F,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,14,53.54839
6744,03A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,4.29129
6745,01V,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,55.36464
6746,08X,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,17.193730000000002
6747,00T,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,260,1193.96179
6748,07Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,34.30181
6749,09G,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,65,325.4419
6750,11A,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,9,77.02123
6751,14Y,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,79.80003
6752,08C,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,8.58848
6753,99J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,90,474.0907099999999
6754,10A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,194,905.95723
6755,06A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,113,644.07942
6756,09G,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,52,237.65668
6757,02D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,8,34.424670000000006
6758,07L,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,34.39799
6759,01D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,23,53.54379
6760,00N,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,34.336240000000004
6761,10Q,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,13,154.32442000000003
6762,05J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,30.034349999999996
6763,05F,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,37,155.72201
6764,10V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,40,291.40788999999995
6765,08Q,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,17.15269
6766,07H,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,43,150.39844000000002
6767,05D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,27,115.20034999999999
6768,10K,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,67,249.37209000000004
6769,99H,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,32,214.04259000000002
6770,00Q,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,44,163.28425
6771,05C,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,23,119.3934
6772,06K,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,33,167.47446000000002
6773,02T,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,51.524499999999996
6774,08R,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,25.80533
6775,08W,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,60.205310000000004
6776,06W,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,51.492430000000006
6777,01G,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,554,2555.75254
6778,09J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,107,699.89808
6779,10E,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,101,541.5511399999999
6780,10Q,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,18,216.53754000000006
6781,08C,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,24,135.63067
6782,01E,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,203,977.3853600000001
6783,08M,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,44,202.84177
6784,01R,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,32,147.25658
6785,15N,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,20,96.02404999999999
6786,09C,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,23,66.82010999999999
6787,02D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,47,183.85816
6788,14L,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,521,2944.7012799999998
6789,04V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,43,165.57399
6790,07R,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,25,124.34948
6791,08R,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,40,199.26712999999995
6792,01W,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,461,2083.97635
6793,07H,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,46,190.57984999999996
6794,06K,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,105,412.25052999999997
6795,99H,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,138,692.9455600000001
6796,06P,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,12,66.64846
6797,99G,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,64.47967
6798,00Y,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,73,367.21849000000003
6799,10X,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,40.51084
6800,09Y,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,14,104.18822
6801,RRF,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,3.82958
6802,99A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,203,652.3153800000001
6803,06Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,16,89.93104
6804,01A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,281,1057.3119800000002
6805,08A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,196,670.24645
6806,14Y,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,62,295.67513
6807,12D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,35.02716
6808,99M,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,103,468.76965
6809,05R,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,67,368.96747999999997
6810,08D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,57.219849999999994
6811,10E,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,18,103.09164
6812,03J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,2,19.40858
6813,09N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,46,285.58601
6814,09J,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,93,501.4041700000001
6815,01F,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,45,171.59247000000002
6816,03N,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,40,164.59076999999996
6817,09N,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,42,236.99987000000002
6818,00C,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,51.51012000000001
6819,00C,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,25.778490000000005
6820,01C,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,200,741.0793900000001
6821,06V,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,17.20442
6822,03T,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,12,60.73551
6823,09A,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,24.76559
6824,06Q,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,38.63798
6825,02P,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,49,292.95694000000003
6826,06T,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,58,287.0869
6827,09W,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,71,381.66436000000004
6828,05C,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,66,357.68856000000005
6829,15A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,107.12153999999998
6830,06F,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,28,172.71549000000005
6831,02D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,33,139.65068
6832,08D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,17,107.39033
6833,10D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,8,48.003820000000005
6834,06W,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,36.08664
6835,08Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,24,108.00683999999998
6836,05F,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,42,181.80399999999997
6837,08T,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,226,983.8727799999997
6838,10C,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,25,112.11233999999997
6839,02X,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,34,149.96948000000003
6840,13T,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,88.38156
6841,03N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,123,537.4042300000001
6842,08G,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,9,77.1179
6843,00M,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,19,98.82503
6844,05J,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,7.08933
6845,10A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,165,750.5586400000002
6846,07Q,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,43,268.37392
6847,00D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,21.51726
6848,07G,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,13,111.60951000000003
6849,04C,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,38.21584
6850,10R,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,31.847910000000002
6851,RRF,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,1.30715
6852,02G,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,39,139.64662
6853,01A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,323,1195.1527299999998
6854,09D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,30,138.10708
6855,07V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,14,95.56128
6856,05R,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,225,1160.7595599999997
6857,99D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,23,142.96251
6858,09E,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,52,304.76242
6859,04K,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,30.12466
6860,08E,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,5,18.56167
6861,15F,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,55,269.91059
6862,02G,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,14,75.18736999999999
6863,02G,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,29.54395
6864,99F,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,33.83547
6865,01V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,31,215.46828
6866,00D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,29,117.45593
6867,07X,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,35,138.9157
6868,99D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,24,146.96015
6869,05V,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,18,77.13233
6870,07T,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,25,94.33784
6871,08P,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,12.874749999999999
6872,11J,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,96,450.30957999999976
6873,02E,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,23,135.45745
6874,05F,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,12,51.5959
6875,15M,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,31,182.8933
6876,07V,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,12,84.81946
6877,07P,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,7,34.40822
6878,06Q,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,9,81.37443
6879,RRF,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,1.30972
6880,08L,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,1,4.29354
6881,01R,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,136,744.5550300000001
6882,02X,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,35,164.32492
6883,09C,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,18,56.49124
6884,03Q,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,25.75299
6885,09C,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,13.08186
6886,08J,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,14,133.15811
6887,03W,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,28,173.29255
6888,01A,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,70,269.1351
6889,06F,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,12,74.27063
6890,09D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,30,190.36133000000007
6891,07M,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,10,45.1498
6892,07W,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,4,27.6301
6893,10C,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,43,180.82639999999998
6894,08N,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,25,186.49113999999997
6895,06D,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,13,103.94833
6896,99E,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,47.13070999999999
6897,08W,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,34,165.61934
6898,05W,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,38,173.10811999999999
6899,00V,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,89,400.1641599999999
6900,03L,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,17,81.13143000000001
6901,08A,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,58,217.17843000000002
6902,10Q,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,3,51.511390000000006
6903,07Q,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,157,805.41812
6904,11A,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,31,221.30314
6905,06D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,115.34000999999998
6906,07T,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,17,61.77489
6907,05L,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,33,154.92168
6908,00D,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,31,101.16597999999998
6909,06H,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,15,64.51008999999999
6910,11J,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,156,721.86029
6911,03T,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,40,191.76327
6912,14L,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,533,3014.5102699999998
6913,99A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,204,792.9359
6914,01T,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,73,258.12964999999997
6915,06L,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,62,348.09216
6916,03T,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,35,172.85983999999996
6917,05G,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,40,168.09293000000002
6918,04Y,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,63,286.40904
6919,08J,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,37,281.72360999999995
6920,09D,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,9,53.900940000000006
6921,02X,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,13,57.62612
6922,01Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,120,611.9134499999999
6923,02H,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,139,774.2052800000001
6924,99F,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,6,25.743850000000002
6925,10K,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,54,214.74007
6926,08X,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,68.72289
6927,10K,2019,0208020H0BBAAAA,Sinthrome_Tab 1mg,22,75.10334
6928,06Q,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,11,62.26486
6929,00R,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,114,467.26393
6930,05Y,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,283,1317.0604700000006
6931,05L,2017,0208020H0BBAAAA,Sinthrome_Tab 1mg,34,120.77783000000001
6932,02A,2018,0208020H0BBAAAA,Sinthrome_Tab 1mg,183,1053.3196699999999
